word,length,fre,pmi,entropy
○○,2,2.0879365515583483e-05,9.29802913516608,2.8800033447187685
専門学校,4,2.003290475143821e-05,6.815910635830494,2.8792900144888613
崩壊,2,4.6837495616038626e-05,8.6910993392092,2.878884412196271
コピー,3,6.32024037228473e-05,3.9880126656657513,2.8786191995651973
化が進み,4,6.20737893706536e-06,5.038933305825145,2.8782183066708504
社長,2,3.809073438653744e-05,3.6981615187397794,2.8776118787397946
信仰,2,2.849751239289097e-05,7.398048983839039,2.8772733545464964
気象,2,7.589931518502645e-05,5.321351642573251,2.8762688927755957
特許,2,2.849751239289097e-05,5.50519155564639,2.8757264874251764
関数,2,0.0001616740059517478,4.452017513592329,2.875260020738216
特撮,2,6.969193624796108e-05,5.929755551316285,2.8747749278658774
数十,2,1.9468597575341356e-05,4.1858155947317774,2.874320791096724
忍者,2,1.6929215282905526e-05,5.880440068136072,2.8741408699516184
薬学,2,9.593221993646465e-06,3.95014016115133,2.873986707618567
端子,2,2.3418747808019313e-05,4.4905500928419135,2.872765934213058
活動,2,0.0002581705330643093,5.674112030925574,2.872251902545231
保護,2,9.565006634841623e-05,7.354483221814017,2.872250091588118
司法,2,1.2979065050227572e-05,4.534645376328323,2.8720388656866467
業務,2,4.570888126384492e-05,4.947463086340415,2.8716550704793944
を含んだ,4,6.489532525113786e-06,3.706661242932142,2.871649625135927
富山県,3,1.1286143521937018e-05,6.431076428424184,2.871637103477066
ポール・,4,1.0157529169743317e-05,4.3677566909380445,2.8707412519534343
大規模な,4,3.837288797458586e-05,3.7470058018518126,2.8699557127529913
菓子,2,9.028914817549615e-06,6.374851610161294,2.869850809609486
年齢,2,3.639781285824688e-05,4.486128533777395,2.8691572401559258
測定,2,1.9750751163389782e-05,4.151088014242596,2.8690122523985653
に際して,4,1.241475787413072e-05,3.5669814952927066,2.868830237268276
豊かな,3,1.55184473426634e-05,3.833960740200309,2.8680055514803344
信号,2,3.357627697776263e-05,4.974409203154747,2.867711389193073
全巻,2,2.116151910363191e-05,4.867914470675786,2.8676403233677394
エンジン,4,5.276272096505556e-05,4.174872032181066,2.867426631481626
表示,2,0.00014389832990469698,5.3521018846841235,2.8662721581714963
岐阜県,3,1.1286143521937018e-05,6.1348106122810115,2.8660454159151008
周辺,2,7.900300465355913e-05,7.487172036562783,2.865924859987426
回路,2,2.0879365515583483e-05,4.843840116810654,2.865559984522812
ロック,3,0.0001441804834927454,3.511399593454983,2.8651962778972644
スイッチ,4,2.116151910363191e-05,4.71133111541608,2.8645003145332484
怪獣,2,1.6929215282905526e-05,8.319434426838754,2.8630011574247205
半導体,3,1.4671986578518124e-05,6.688277688983723,2.8626361183985862
北部,2,6.65882467794284e-05,4.19015467814357,2.8624093699062723
金融,2,2.2007979867777187e-05,6.82479605634044,2.8601710709347055
阪神,2,1.8339983223147656e-05,5.5614519247573755,2.859892551000971
都市圏,3,2.116151910363191e-05,6.706082132737501,2.859220066516603
身体,2,2.5111669336309865e-05,3.627304893561331,2.8591740594401727
池田,2,1.2132604286082295e-05,5.374190719918503,2.858913207646498
店舗,2,2.8215358804842547e-05,8.27597805082611,2.858441620365255
つまり,3,5.897009990212092e-05,4.508562197355767,2.857282007046292
修正,2,4.260519179531225e-05,6.282683559651389,2.856709221988345
歴史,2,0.00018368198581952496,7.785994611269269,2.8563758529732803
貨物,2,2.3136594219970887e-05,5.733634573828195,2.8562404828518035
アラブ,3,2.736889804069727e-05,3.708679478037615,2.8560149433402406
検査,2,2.0315058339486634e-05,6.392255155251597,2.8546401107354584
早く,2,3.555135209410161e-05,4.457112476873555,2.8536665282253875
ボタン,3,3.6962120034343735e-05,4.424402338668471,2.8527219479202337
ホール,3,2.3418747808019313e-05,3.6912017467945333,2.8521609376099124
旭川市,3,9.028914817549615e-06,5.959305117530838,2.8513361342092836
予測,2,3.2447662625568926e-05,6.331902232372216,2.850980472795597
平野,2,4.288734538336067e-05,4.421407228830438,2.8498922506564512
遊び,2,2.99082803331331e-05,5.946434389079599,2.8497196132094547
京都駅,3,2.482951574826144e-05,6.319990647952956,2.8487814478038276
木村,2,1.0721836345840167e-05,4.9503547203584315,2.848051163209813
そこから,4,1.9750751163389782e-05,4.0722569954729995,2.847949869624973
完結,2,2.849751239289097e-05,5.130518720298836,2.8466729790081895
万台,2,1.918644398729293e-05,5.026001459740539,2.8465967226384117
を招き,3,5.925225349016935e-06,3.7915801311900794,2.8464803861348664
ゲノム,3,2.482951574826144e-05,5.760533663858476,2.844532088705296
ブルース,4,1.495414016656655e-05,3.689225322421727,2.844082932446068
砂漠,2,1.66470616948571e-05,9.947011847396858,2.844044224806745
コマ漫画,4,3.0190433921181525e-05,5.282835224949377,2.843777375579569
空気,2,1.9468597575341356e-05,4.21342803023323,2.843569034095386
夫婦,2,9.593221993646465e-06,7.883709198148198,2.843207405044182
大阪府,3,2.116151910363191e-05,5.780907460465179,2.8428207817472324
変身,2,3.865504156263429e-05,4.401439745521806,2.842094315960865
仲間,2,2.736889804069727e-05,5.768300730390376,2.8413391752925707
研究所,3,5.6430717609685094e-05,5.328826586279619,2.8412307196252353
芸能,2,3.131904827337522e-05,4.918514150137351,2.841096945498529
集合,2,5.078764584871658e-05,3.833418078640824,2.8390947102886916
絶対,2,3.0472587509229948e-05,5.359686058549608,2.838956092490898
貴族,2,1.3543372226324422e-05,7.058969872415573,2.8389323887955564
王国,2,4.994118508457131e-05,4.038709044593082,2.8367596676022186
現在,2,0.0005284736704147009,5.595232538268894,2.8366173472019773
首都圏,3,8.746761229501189e-06,7.064517669975503,2.835758983894078
進化,2,3.2447662625568926e-05,3.7275035217585666,2.8353904864194037
知識,2,5.98165606662662e-05,5.849894663630519,2.835373659469268
イタリア,4,8.351746206233393e-05,5.0962525311217854,2.8353682613239064
角川書店,4,9.31106840559804e-06,8.5383423152936,2.834661752244437
ブラック,4,3.1883355449472074e-05,4.517246151616669,2.834346505075361
広島県,3,1.7211368870953952e-05,6.045979398574396,2.83391726149539
半島,2,5.3891335317249264e-05,5.3651757798859725,2.8336716888168936
読者,2,5.473779608139454e-05,4.690851889073502,2.8330432915334782
ポケット,4,9.31106840559804e-06,4.9314816015144425,2.8325641319704378
スタッフ,4,4.9094724320426027e-05,4.812683609676367,2.831996382256956
シカゴ,3,2.6804590864600417e-05,5.637422544707888,2.8316040799984856
幾何学,3,4.994118508457131e-05,5.730957631515402,2.831575026180207
分割,2,4.8812570732377604e-05,4.51629496870653,2.8301524829457363
同じ,2,0.0003092403325010743,5.263413610672371,2.829631296877629
支援,2,4.063011667897327e-05,7.610115418790171,2.82897337885072
北陸,2,2.5675976512406717e-05,4.893761078721317,2.828858627309374
問題,2,0.00033181261954494834,7.01114061067556,2.828696738171716
形式,2,0.0001495414016656655,5.3706870974375995,2.82822288045487
付け,2,0.00018452844658367024,4.978662626832023,2.828214706922651
とりわけ,4,1.7775676047050804e-05,3.8778710267769267,2.8276114469987754
編曲,2,1.2979065050227572e-05,4.692514801734737,2.8274133191050517
小学館,3,6.32024037228473e-05,7.093587054802586,2.827403560704637
動詞,2,4.147657744311854e-05,5.131365954888076,2.824463215368654
伝説,2,2.906181956898782e-05,4.81062431023834,2.8241384711145976
スキー,3,9.875375581694891e-05,3.6972583941769996,2.8235002255306614
欧米,2,3.414058415385948e-05,6.997715261780278,2.823083288281308
資金,2,3.2165509037520504e-05,5.773119562748278,2.8220576169449996
文芸,2,1.6082754518760252e-05,4.036396857263254,2.8218671870740017
放射,2,1.6929215282905526e-05,5.937655915907211,2.8217843560754905
なかった,4,0.0004147657744311854,3.7893221926651215,2.821208150290135
文書,2,0.00011455435674766074,4.535091784474792,2.821204021409401
を選ぶ,3,8.464607641452763e-06,3.577710216661199,2.820815647781523
沖縄県,3,2.3418747808019313e-05,5.619361771773565,2.820726336648511
通話,2,1.9750751163389782e-05,3.5838149613804355,2.820169606098597
現在でも,4,3.075474109727838e-05,3.530981993559559,2.8187546092704245
ギリシャ,4,3.526919850605318e-05,5.646074181822879,2.8186141962772373
語彙,2,2.906181956898782e-05,6.039221212886524,2.8185211200165945
滋賀県,3,1.66470616948571e-05,6.549444088476055,2.818439546247437
ハウス,3,2.2007979867777187e-05,4.424460308002709,2.818308591495403
母音,2,3.6962120034343735e-05,5.622323508900667,2.818044337847372
デバイス,4,5.4455642493346116e-05,4.777056432033216,2.8172006104281837
部分,2,0.00022769794555507934,4.357901233456693,2.817071316362857
彫刻,2,3.0472587509229948e-05,9.120143088983545,2.8165160067788912
汎用,2,3.0472587509229948e-05,5.740028169728958,2.816037777445371
神経,2,1.241475787413072e-05,3.8921141657719613,2.815204926619948
物質,2,6.602393960333156e-05,4.8343441316623394,2.8149004200075614
災害,2,2.0597211927535057e-05,7.532178908353251,2.813987468136733
長崎県,3,1.2979065050227572e-05,5.763746930890179,2.8126394898184963
出演,2,0.00011145066727912806,4.84945447103502,2.812348422582902
テキスト,4,3.9501502326779565e-05,4.99533855537156,2.8122342433873193
候補,2,4.711964920408705e-05,7.908578134680263,2.8114829811067668
エフエム,4,6.489532525113786e-06,5.815796342533527,2.8113759572611494
鳥取県,3,1.4107679402421274e-05,6.150314798816977,2.810141579310711
高速,2,8.154238694599495e-05,5.333981545066777,2.809155887665723
落語,2,5.558425684553981e-05,4.730856733807373,2.8089502331889844
漢語,2,2.116151910363191e-05,4.2286441832483375,2.807428089351888
ショップ,4,1.55184473426634e-05,3.759329787052556,2.806497126018891
太陽,2,0.00013233003279471153,7.4201956717008395,2.8046548388766617
ピアノ,3,9.42392984081741e-05,6.795618083318033,2.804100804475236
未来,2,2.285444063192246e-05,5.5987509101293345,2.8038106187798943
定義,2,0.00027340682681892427,5.4201796825355135,2.8035799639384824
感覚,2,2.2290133455825613e-05,6.8466322260974435,2.8033416863815104
走行,2,2.793320521679412e-05,4.7969394450307785,2.8030768299308098
埼玉県,3,1.241475787413072e-05,6.579496433542458,2.8030606740024813
りぼん,3,1.0439682757791741e-05,4.927431770430595,2.802347499043277
雇用,2,1.3825525814372848e-05,5.26056637244868,2.8008997796302997
劇場版,3,1.2132604286082295e-05,6.1195198108008775,2.8007268793281046
かつて,3,9.226422329183512e-05,3.5017400615766627,2.8006254460519586
古典,2,6.545963242723471e-05,6.613575892004816,2.8002585422137853
石川県,3,2.116151910363191e-05,6.171368208014809,2.800225992330474
通常,2,0.00011173282086717649,5.564520753602157,2.7997733926419137
図書館,3,7.900300465355913e-06,7.935589975359415,2.7997245137920608
ならば,3,3.0472587509229948e-05,4.011178385076088,2.797953230840195
互換機,3,3.893719515068271e-05,5.431471239425197,2.797796902408525
を失う,3,7.900300465355913e-06,3.6446873223178207,2.797252318469134
的な問題,4,1.1568297109985443e-05,3.5234005696033814,2.79617211986502
原子,2,4.853041714432918e-05,3.916124465955065,2.7960895490753224
町出身,3,7.618146877307487e-06,5.085385849565919,2.7949796238706957
満州,2,1.3261218638275996e-05,5.943641892369078,2.7947421960456027
旅客,2,1.9468597575341356e-05,7.3863620784036454,2.7941753602235644
ホスト,3,2.6804590864600417e-05,4.042173083708666,2.7936379201228094
多く,2,0.0006362563410491994,4.56143198105969,2.793455017039974
戦隊,2,5.501994966944296e-05,5.643917516199982,2.793216769475808
競争,2,3.2165509037520504e-05,6.2670288258026305,2.792118099063046
決定,2,0.00013628018302738948,5.3564317196093825,2.792042933069219
惑星,2,5.755933196187879e-05,7.504500880288463,2.791994192192351
統合,2,6.122732860650833e-05,4.211166751962347,2.7919474315263537
住民,2,3.32941233897142e-05,5.509309054612637,2.7912665232819887
全員,2,2.5675976512406717e-05,4.376149406842459,2.791135168020908
タッチ,3,3.1883355449472074e-05,4.04593174853858,2.7905848213297753
機能,2,0.0003447916845951759,5.395484005348427,2.789832922449736
社会主義,4,1.2696911462179146e-05,5.359908313864091,2.789799981140088
殺人,2,1.185045069803387e-05,3.8303017431485946,2.7889831103416323
名詞,2,2.736889804069727e-05,4.772173003838722,2.788625805563641
発射,2,1.918644398729293e-05,4.6920954162958495,2.788425752375583
ベトナム,4,1.7493522459002378e-05,5.815796342533527,2.78808093885515
メキシコ,4,1.241475787413072e-05,5.799130463756087,2.787615307021082
制度,2,6.461317166308942e-05,4.507220803914877,2.7864610309916453
第話,2,4.824826355628075e-05,4.68568391891506,2.7856776521030713
地理学,3,2.116151910363191e-05,4.310936571843584,2.784684272162344
集落,2,1.1003989933888593e-05,4.479268544497704,2.78408328999956
京都,2,0.00017521737817807222,6.466362869109774,2.7840348467603877
刑事,2,1.6929215282905526e-05,5.681339496180401,2.7835452275660724
皇帝,2,1.4671986578518124e-05,6.9576898398490865,2.7833508186620626
あきら,3,1.1286143521937018e-05,4.137367199717147,2.7832018676316648
医師,2,1.805782963509923e-05,6.655541079862976,2.783063708892251
対応,2,0.00020343273698291474,5.939191055449422,2.7829974350481543
それまで,4,7.30777793045422e-05,4.034873003167035,2.7829576576437103
バイナリ,4,1.241475787413072e-05,5.231994124606585,2.7825319546920237
結晶,2,2.1443672691680335e-05,6.148544420883096,2.7823659441162625
和歌山県,4,9.028914817549615e-06,6.093988617760757,2.7810442411319323
セガ,2,6.687040036747683e-05,4.189467177483603,2.7809063145358377
漁業,2,1.2979065050227572e-05,5.8876466011156285,2.7806499479594833
名古屋,3,1.5800600930711826e-05,6.578216364903948,2.7805531146083853
を持たず,4,5.925225349016935e-06,3.7915801311900794,2.780466368938681
転送,2,2.652243727655199e-05,4.9150136057676175,2.7800815640269665
緊急,2,9.875375581694891e-06,7.8315383006512125,2.7797904448895476
消費,2,5.050549226066816e-05,7.628917467694263,2.7794312980051865
幕府,2,3.385843056581105e-05,7.014057408137374,2.7787250222424635
古墳,2,2.172582627972876e-05,7.440553749901062,2.7785485937948478
京都府,3,1.3825525814372848e-05,5.439627520358109,2.7770043110301295
清水,2,9.31106840559804e-06,5.510048426180516,2.7767968278539987
当たり,3,4.260519179531225e-05,4.165472863447424,2.776045775564924
解説,2,4.1194423855070114e-05,4.89456908472582,2.775801519458104
きょう,3,1.0157529169743317e-05,3.6977735273345025,2.7753445907287615
デバッグ,4,7.053839701210637e-06,5.7554787507034995,2.775261629309835
最適化,3,2.3136594219970887e-05,6.238419440021685,2.7748529009216654
補助,2,2.482951574826144e-05,7.226018645087705,2.774662380537819
普通,2,6.20737893706536e-05,5.540403936242013,2.774224727365967
業界,2,4.147657744311854e-05,3.962714999191471,2.7742064139782605
奉行,2,8.746761229501189e-06,5.203859495652581,2.7741608385752246
形態,2,6.969193624796108e-05,5.527694244030889,2.773891659773253
膨大な,3,1.4389832990469698e-05,3.9620521429334032,2.7738572218711974
体験,2,2.5958130100455143e-05,4.370589827803921,2.773804936627505
述語,2,0.0001241475787413072,4.503256724109114,2.773673503248725
時代,2,0.0005662822512131899,4.818648883620891,2.772688581289061
長崎,2,3.667996644629531e-05,5.674431524891641,2.7716844975308703
恐怖,2,1.4389832990469698e-05,9.684783203120709,2.771360281348062
振動,2,2.6804590864600417e-05,4.972892258432642,2.7710866869899773
執筆,2,0.00011173282086717649,8.348055929137166,2.770995288425176
出版,2,0.00013430510791105052,5.006966031624558,2.769605231431575
重量,2,1.2132604286082295e-05,4.109413421484974,2.769422764704498
程度,2,0.00014023033326006744,6.28790539478013,2.768890929575914
引き,2,0.00015151647678200448,4.643243062223941,2.768267300222465
規則,2,7.30777793045422e-05,6.604747179192282,2.768149644507468
投稿,2,4.599103485189335e-05,7.82694018682625,2.768126882776371
兵器,2,2.172582627972876e-05,5.966950477887647,2.768098121673768
子供,2,7.7592236713317e-05,5.3749839637461445,2.767247007767188
赤色,2,8.746761229501189e-06,5.280921773184658,2.7660101437618154
歴代,2,1.862213681119608e-05,3.652751093818833,2.7648415853832757
調整,2,2.3983054984116165e-05,6.016111899967614,2.7639382711457268
グリーン,4,1.4671986578518124e-05,4.232511330858365,2.763225890055734
長官,2,1.2132604286082295e-05,4.711786528711509,2.7631302855289435
ウイルス,4,1.5800600930711826e-05,4.812683609676367,2.762669379689828
首相,2,3.6962120034343735e-05,6.120485691270092,2.7622651011309114
翌年,2,8.690330511891504e-05,4.702682700370228,2.762045747860487
断層,2,3.639781285824688e-05,6.51545126762917,2.76199312242157
火星,2,1.4389832990469698e-05,5.712741411060407,2.761100513823267
放送局,3,3.639781285824688e-05,5.666497051818705,2.7607056897328057
麻雀,2,1.0157529169743317e-05,9.885391332415,2.7600042523814925
系統,2,3.780858079848901e-05,4.924375161522772,2.75962496140451
ベクトル,4,2.6804590864600417e-05,5.0469126845423435,2.758933812511054
後述,2,5.276272096505556e-05,3.8320181401298967,2.7586135662723055
地図,2,1.66470616948571e-05,3.5613731348722113,2.7584351851889117
少年,2,0.00025788837947626086,3.905935897380099,2.757510101880392
外国人,3,1.8904290399244505e-05,4.801677853516566,2.7574885037873726
水素,2,2.0879365515583483e-05,4.610762161105562,2.7573961431548564
専門誌,3,8.746761229501189e-06,5.404779951133832,2.7572818661957235
大臣,2,2.8779665980939396e-05,5.030601866065285,2.757000351626636
構文,2,5.248056737700714e-05,3.9882368645126647,2.756829885606013
表記,2,0.0001261226538576462,4.382984435293005,2.7565466956175997
美少女,3,7.618146877307487e-06,5.149491808076213,2.756220502110359
を使えば,4,5.925225349016935e-06,3.7915801311900794,2.7555497906641784
区出身,3,1.0157529169743317e-05,4.943845677330591,2.7552167218601102
エッセイ,4,2.3136594219970887e-05,5.042902436705288,2.7550199325627047
資本,2,2.652243727655199e-05,3.5683959606855225,2.754643493862341
圧縮,2,1.1286143521937018e-05,7.284303915138634,2.75458382279896
ゴールド,4,1.4671986578518124e-05,4.680623818824639,2.754359156689466
事故,2,4.6837495616038626e-05,6.151488294911766,2.753120191975491
プロ野球,4,2.539382292435829e-05,5.393221609742575,2.7522537649132164
浜田,2,6.20737893706536e-06,4.818349885263154,2.7521915465690423
南海,2,1.3825525814372848e-05,4.181880081829374,2.75125099088236
イスラム,4,4.824826355628075e-05,5.112870442350445,2.750891718739933
暗号,2,2.2290133455825613e-05,6.48937822078621,2.750813303681066
佐々木,3,9.31106840559804e-06,7.984946161091195,2.7506439121765642
生成,2,8.887838023525402e-05,3.521736650724621,2.7502298637536327
寄席,2,7.900300465355913e-06,7.108668508144193,2.750214000894922
闘争,2,1.6364908106808678e-05,6.017067577701145,2.749827212870793
材料,2,2.5958130100455143e-05,6.415004322012178,2.749626009669649
ベース,3,0.00013091926485446942,4.380285619208615,2.749335872942646
周年記念,4,9.028914817549615e-06,8.02235173876877,2.7483412321466485
コーヒー,4,9.028914817549615e-06,4.031687729168413,2.7483412321466476
野菜,2,1.5800600930711826e-05,6.832182367914454,2.7482957418377314
命令,2,6.517747883918628e-05,7.265614201536183,2.7479944934475036
エリア,3,3.837288797458586e-05,4.151682238738163,2.7479863387794996
ツール,3,3.301196980166578e-05,3.8891446372302987,2.747124895754456
共通,2,8.690330511891504e-05,5.087772748085399,2.74693783404077
フレーム,4,2.7651051628745695e-05,5.4662898880734065,2.746851980053001
武装,2,1.495414016656655e-05,5.421409679837439,2.7465911605863638
運転,2,4.994118508457131e-05,6.008989448135021,2.7456645944176734
編集者,3,3.6962120034343735e-05,5.234543513302919,2.7456401573388027
予報,2,7.053839701210636e-05,6.320652317793594,2.7452620752455577
第三,2,3.9501502326779565e-05,4.686041125562902,2.7452246736686754
利用,2,0.00035523136735296767,5.369062959799187,2.7448496184330264
棋士,2,1.1286143521937018e-05,5.720531351472908,2.7439582568493237
強化,2,3.414058415385948e-05,3.903408129720914,2.743832814027515
気候,2,6.517747883918628e-05,6.556477827134831,2.7437923868590803
労働,2,3.978365591482799e-05,8.621342772323011,2.7414350882861367
選手権,3,1.9468597575341356e-05,6.209778844417818,2.740754991460558
選択,2,6.940978265991267e-05,7.6892787512262455,2.7405642381698017
成長,2,6.940978265991267e-05,4.008305980153856,2.7403311054615216
京都市,3,8.182454053404339e-06,3.747022076320417,2.739527665685358
ローカル,4,1.5236293754614974e-05,4.8927620047150855,2.7391775372561886
協力,2,4.514457408774807e-05,5.4939099392624975,2.738688061138837
ゼロ,2,2.0879365515583483e-05,3.75195475304497,2.738175653942176
年昭和年,4,0.00021415457332875492,4.811114792604469,2.7380307088421443
ホラー,3,1.6929215282905526e-05,3.8219671981863437,2.737329774754018
新宿,2,1.4671986578518124e-05,5.604058683969626,2.7372591108153213
固定,2,3.809073438653744e-05,5.301430106973877,2.7371704907307324
名誉,2,1.9750751163389782e-05,6.304186381620495,2.7367992656780373
栽培,2,2.8779665980939396e-05,10.231545173322116,2.7360931831949356
を競う,3,8.746761229501189e-06,3.9734055331735583,2.7359369925877086
対局,2,2.116151910363191e-05,3.8396541404915063,2.734977808611319
三郎,2,1.2979065050227572e-05,4.944159662543348,2.734623710741868
取材,2,2.3418747808019313e-05,5.383585762168752,2.7338579314642235
近藤,2,7.053839701210637e-06,3.8638982598382112,2.7334017778086706
秘密,2,1.66470616948571e-05,7.90579151853722,2.732286579371286
琵琶湖,3,1.3261218638275996e-05,9.422890097229498,2.731847753653825
準備,2,2.2007979867777187e-05,5.5354376794602285,2.731738988456118
興行,2,1.66470616948571e-05,3.9131502032378163,2.7315581084660923
百貨店,3,7.900300465355913e-06,8.5383423152936,2.731526567189045
第巻,2,1.9468597575341356e-05,4.992681780666133,2.7310529179180345
直接,2,0.00010467898116596585,6.592160331077454,2.73072957360296
手塚治虫,4,3.9219348738731135e-05,6.843334987186771,2.730690202402835
分散,2,1.7211368870953952e-05,4.7261654857671624,2.7305550642477323
機構,2,7.025624342405794e-05,4.30951186760379,2.7302329454454197
回線,2,1.9468597575341356e-05,3.9139404650723906,2.7302122212010165
十三,2,8.464607641452763e-06,4.687061013463647,2.726088641405466
労働者,3,1.3261218638275996e-05,5.378831099475005,2.724834030231626
燃料,2,1.5236293754614974e-05,7.470786908481322,2.7245874026774417
岡山県,3,2.2007979867777187e-05,5.891490652482931,2.7244137975807527
山脈,2,2.8215358804842547e-05,6.173939889431812,2.724413293176416
実装,2,0.00013345864714690525,5.760323777321194,2.72439105197306
教室,2,7.618146877307487e-06,4.869787558768611,2.7242558273934945
町現・,3,7.618146877307487e-06,4.639690406421686,2.7242558273934945
川崎,2,1.5236293754614974e-05,5.2818850915925095,2.7235659174026776
継承,2,5.219841378895871e-05,7.533312592985438,2.7225438969465467
染色体,3,1.0157529169743317e-05,6.510596511746271,2.7223017433708607
タイム,3,6.122732860650833e-05,3.968757677580697,2.7209821101996914
国道号,3,1.8904290399244505e-05,5.812219076340071,2.720910955817489
高級,2,1.1568297109985443e-05,4.429555672797307,2.719989540176372
を受け,3,0.0003289910836644641,3.71148667729332,2.7199457353235363
花とゆめ,4,1.5236293754614974e-05,5.69140763975094,2.7197979763760207
海岸,2,3.639781285824688e-05,6.288939431440843,2.718953912333161
阿部,2,1.1003989933888593e-05,5.075916306677812,2.7187263356467093
行為,2,5.219841378895871e-05,5.335868516420148,2.7184903121875714
海洋,2,1.6929215282905526e-05,5.064422235059,2.718134965571765
兄弟,2,3.2447662625568926e-05,8.438384162168772,2.7176651505016407
幹部,2,1.1286143521937018e-05,4.718241862405996,2.7175420228424096
東芝,2,1.241475787413072e-05,6.000970943717929,2.7169224700699415
反対,2,4.54267276757965e-05,4.652644687379649,2.716601409864388
単位,2,6.32024037228473e-05,5.338841954954589,2.71546352224601
健康,2,1.4107679402421274e-05,8.504623297086898,2.7151145253873885
ドイツ語,4,3.357627697776263e-05,4.471898956213899,2.714641795040614
之助,2,1.0439682757791741e-05,6.959293754756556,2.7140547198738934
安全,2,5.3609181729200835e-05,5.12580945396098,2.71402968185276
わずか,3,4.034796309092484e-05,4.248065369878394,2.7137019944456253
イメージ,4,6.292025013479887e-05,5.001901086072992,2.7135510262945908
化に伴い,4,8.746761229501189e-06,3.7383167329804934,2.7125626932563724
オーバー,4,2.906181956898782e-05,3.939028898685708,2.712390036969178
不良,2,1.241475787413072e-05,4.6367031378611605,2.712346216990239
委員会,3,5.219841378895871e-05,6.241596341347742,2.7116976253670053
伊勢,2,7.618146877307487e-06,6.147413879744101,2.7116707135567983
ベル,2,0.00028441081675281287,3.9693538050720663,2.711480028521946
強制,2,2.2290133455825613e-05,4.2245124371315415,2.7111111464862856
統計学,3,1.7493522459002378e-05,4.3598587848175505,2.7109784109050956
作曲家,3,2.0879365515583483e-05,5.408725539489619,2.710490253514166
半径,2,8.746761229501189e-06,6.649115723639187,2.7103297426421156
主人公,3,9.53679127603678e-05,6.713118995678412,2.7102481235966094
岡田,2,8.182454053404339e-06,4.130346564361372,2.709767451293795
格闘技,3,1.0439682757791741e-05,6.93821625855647,2.7090966098691966
列車,2,5.699502478578194e-05,5.834581743965226,2.708355036152117
電池,2,2.1443672691680335e-05,5.842178034669375,2.708291029950316
川町,2,9.028914817549615e-06,4.0847953861621695,2.7071827042692127
コメディ,4,1.9750751163389782e-05,4.099868517554442,2.706699718224787
選手,2,7.364208648063904e-05,5.109410293001318,2.706274647288425
中学生,3,1.1568297109985443e-05,4.0932760395870895,2.7062464773454122
設定,2,0.0001230189643891135,4.655498547421814,2.706198101330125
千葉県,3,1.2132604286082295e-05,6.009963208949689,2.7056184696928085
私立,2,1.66470616948571e-05,5.247783741151172,2.7056141291395694
制限,2,7.42063936567359e-05,5.568638659414936,2.7053101659121523
周辺機器,4,2.2007979867777187e-05,7.81628149403631,2.7052039332070157
共有,2,4.599103485189335e-05,5.012004670973968,2.705110791051876
ゴルフ,3,7.335993289259062e-06,4.42230502360202,2.7047814705228883
改良,2,5.022333867261973e-05,6.412363188155035,2.7041891461520744
囲碁,2,1.8904290399244505e-05,8.206600345747368,2.7040927956984593
メンバー,4,6.292025013479887e-05,3.905470011901011,2.7038035579826527
部門,2,7.364208648063904e-05,5.25054340396526,2.703207115852456
付属,2,2.624028368850357e-05,5.364174637608363,2.7012168139215103
応答,2,9.31106840559804e-06,5.950206053665228,2.7009782788330607
登場人物,4,3.667996644629531e-05,6.698732625885516,2.7003138094727457
競合,2,2.2290133455825613e-05,4.202986835138504,2.7000720152214734
構成,2,0.00018029614276294386,5.178281325857235,2.6998004560766615
ながら,3,0.00020258627621876947,4.10578908812286,2.6994920305184307
ツアー,3,1.495414016656655e-05,3.645270816030943,2.6993833847808735
治療,2,1.3261218638275996e-05,5.811001384722445,2.699241598509368
週刊誌,3,7.053839701210637e-06,4.6322666432414845,2.698879929114458
反射,2,1.5236293754614974e-05,6.393006678526244,2.698804961155572
秋田県,3,1.0157529169743317e-05,5.355721001920342,2.6983282373332123
が進み,3,1.7211368870953952e-05,3.650173373846854,2.697624507802568
飛び,2,1.8904290399244505e-05,4.922983056915603,2.697597635836775
職業,2,2.5675976512406717e-05,5.026345582315813,2.697273899928236
質問,2,4.260519179531225e-05,5.1876128886492445,2.6972612264820213
収集,2,2.2572287043874035e-05,4.803197495465965,2.697140466324763
レベル,3,6.743470754357369e-05,4.451110638838875,2.697073538925581
番号,2,3.893719515068271e-05,5.453371458945374,2.6970558736279253
モード,3,6.630609319137999e-05,3.9075909814810608,2.6968023252736413
液体,2,2.1443672691680335e-05,5.025049601963485,2.695306630517559
東西,2,3.583350568215003e-05,4.365753843958822,2.695192465845006
西欧,2,1.5236293754614974e-05,5.663504902578299,2.6949809495657613
年代以降,4,3.2447662625568926e-05,4.522183500752257,2.693971806717062
結果,2,0.00019242874704902615,6.681879672980626,2.6936909943281955
操縦,2,1.3261218638275996e-05,7.916933465440952,2.6932485011486693
人類学,3,2.0315058339486634e-05,4.754512976821499,2.6926088922182987
政治的,3,3.0190433921181525e-05,4.098394200281265,2.6925166980216053
市在住,3,5.643071760968509e-06,5.462984179967728,2.6923109941417853
編成,2,2.6804590864600417e-05,3.8618468165185487,2.691439916265371
主要,2,9.480360558427096e-05,4.358763214892552,2.690911851348858
街道,2,1.55184473426634e-05,5.639131329278694,2.6908907211650006
